Orientation_xyz_3x3,Angular_xyz_3x3,Linear_xyz_3x3
1.9006102525462968e-08,1.558554053469898e-06,0.09198435982929132
1.7831425312943247e-08,1.1438253158895534e-07,-0.0033864163096924745
-2.0055017582386002e-10,1.8434873035721693e-07,0.006407524909714699
1.7831425312943247e-08,1.1438253158895534e-07,-0.0033864163096924745
5.563489915684841e-08,6.036472885395143e-06,0.02650883696974748
-1.5604257346421582e-09,-2.445995473950274e-07,-0.005172180190015833
-2.0055017582386002e-10,1.8434873035721693e-07,0.006407524909714699
-1.5604257346421582e-09,-2.445995473950274e-07,-0.005172180190015833
2.1584989868290055e-10,1.5626728053744686e-06,0.022080177180737286
